SBFlux_f1_Mean,SBFlux_f1_Std,SBFlux_f2_Mean,SBFlux_f2_Std,SBFlux_f3_Mean,SBFlux_f3_Std,SBFlux_f4_Mean,SBFlux_f4_Std,SBFlux_f5_Mean,SBFlux_f5_Std,SBFlux_f6_Mean,SBFlux_f6_Std,SBFlux_f7_Mean,SBFlux_f7_Std,SBFlux_f8_Mean,SBFlux_f8_Std,SBFlux_f9_Mean,SBFlux_f9_Std,SBFlux_f10_Mean,SBFlux_f10_Std,SBEntropy_f1_Mean,SBEntropy_f1_Std,SBEntropy_f2_Mean,SBEntropy_f2_Std,SBEntropy_f3_Mean,SBEntropy_f3_Std,SBEntropy_f4_Mean,SBEntropy_f4_Std,SBEntropy_f5_Mean,SBEntropy_f5_Std,SBEntropy_f6_Mean,SBEntropy_f6_Std,SBEntropy_f7_Mean,SBEntropy_f7_Std,SBEntropy_f8_Mean,SBEntropy_f8_Std,SBEntropy_f9_Mean,SBEntropy_f9_Std,SBEntropy_f10_Mean,SBEntropy_f10_Std,SBZCR_f1_Mean,SBZCR_f1_Std,SBZCR_f2_Mean,SBZCR_f2_Std,SBZCR_f3_Mean,SBZCR_f3_Std,SBZCR_f4_Mean,SBZCR_f4_Std,SBZCR_f5_Mean,SBZCR_f5_Std,SBZCR_f6_Mean,SBZCR_f6_Std,SBZCR_f7_Mean,SBZCR_f7_Std,SBZCR_f8_Mean,SBZCR_f8_Std,SBZCR_f9_Mean,SBZCR_f9_Std,SBZCR_f10_Mean,SBZCR_f10_Std,SBKurtosis_f1_Mean,SBKurtosis_f1_Std,SBKurtosis_f2_Mean,SBKurtosis_f2_Std,SBKurtosis_f3_Mean,SBKurtosis_f3_Std,SBKurtosis_f4_Mean,SBKurtosis_f4_Std,SBKurtosis_f5_Mean,SBKurtosis_f5_Std,SBKurtosis_f6_Mean,SBKurtosis_f6_Std,SBKurtosis_f7_Mean,SBKurtosis_f7_Std,SBKurtosis_f8_Mean,SBKurtosis_f8_Std,SBKurtosis_f9_Mean,SBKurtosis_f9_Std,SBKurtosis_f10_Mean,SBKurtosis_f10_Std,SBSkewnessn_f1_Mean,SBSkewnessn_f1_Std,SBSkewnessn_f2_Mean,SBSkewnessn_f2_Std,SBSkewnessn_f3_Mean,SBSkewnessn_f3_Std,SBSkewnessn_f4_Mean,SBSkewnessn_f4_Std,SBSkewnessn_f5_Mean,SBSkewnessn_f5_Std,SBSkewnessn_f6_Mean,SBSkewnessn_f6_Std,SBSkewnessn_f7_Mean,SBSkewnessn_f7_Std,SBSkewnessn_f8_Mean,SBSkewnessn_f8_Std,SBSkewnessn_f9_Mean,SBSkewnessn_f9_Std,SBSkewnessn_f10_Mean,SBSkewnessn_f10_Std,Class
-0.297227,0.114164,0.47368,0.298176,-0.785831,-0.891167,-0.775025,-1.037933,-0.229629,-0.178088,-0.368056,-0.353163,-0.534521,-0.143753,-0.821753,-0.793247,-0.606289,-0.499672,-0.514109,-0.197531,-0.274067,0.571002,-1.178419,-0.814711,0.326557,-0.374678,0.08831,-0.922222,-0.424222,0.55241,-0.065357,0.171993,-0.247042,0.492483,0.473816,-0.170029,-0.79867,0.857215,-0.789953,0.648998,-0.275348,-0.363961,-0.354881,-0.506556,-0.296241,-0.436795,-0.466575,-0.429959,0.043441,-0.17299,0.059557,0.048506,-0.89151,1.356157,0.234636,1.405228,-0.292329,0.75546,-0.650692,-0.352151,-0.155752,-0.226386,1.277423,0.674002,-0.068329,-0.172736,0.312702,-0.162475,0.685792,0.565938,0.445844,0.910803,-0.056176,0.895272,-1.051757,-0.071219,-0.143786,1.320387,0.66674,0.952051,0.072083,-0.211736,1.383185,0.365958,0.058166,-0.279106,0.439625,-0.231409,0.704433,0.65976,0.393062,0.960856,-0.085609,1.174117,-1.135414,0.09782,-0.017329,0.266481,0.682692,0.288538,Reggae
0.018418,1.531772,0.192664,0.854535,0.12747,0.435542,-0.581608,-0.776823,-0.348396,-0.2733,-0.54835,-0.239916,-0.627463,-0.526366,-0.669524,-0.503606,-0.627545,-0.504274,-0.375709,-0.008057,-0.264667,1.933048,-0.642396,0.479337,-0.566723,-0.043214,0.02257,-0.607987,-0.202629,0.196745,0.175238,0.225067,-0.399988,0.66203,-0.733481,1.089796,-0.992813,1.829421,-0.954678,0.83057,-0.60332,-0.47437,-0.479701,-0.499112,-0.372638,-0.332254,-0.02445,-0.131146,0.070346,-0.129401,0.101629,-0.07794,-0.666712,1.117261,0.273692,0.492662,-0.812858,1.805312,-0.788934,-0.404573,0.012252,0.752477,0.894512,1.089504,1.096587,0.850976,0.477339,0.180471,0.508343,0.364359,0.505376,0.960363,-0.320568,0.946619,-0.639382,0.398752,-0.291018,0.722565,0.655865,0.918706,0.184569,1.218466,0.961674,1.279036,1.08045,0.882432,0.515971,0.227968,0.565053,0.37396,0.334874,0.857951,-0.453476,1.239483,-0.668041,0.3811,0.548865,1.786024,0.687306,0.093686,Reggae
0.513418,-0.082593,0.165485,-0.29901,-0.543725,-0.48383,-0.59506,-0.778622,-0.460678,-0.11485,-0.830818,-0.883364,-0.98758,-0.942677,-0.971904,-0.88045,-0.521013,-0.052068,-0.512124,-0.033078,-1.731393,-0.676288,-1.386188,-1.150039,-0.082314,0.04208,-0.292639,-0.999289,-0.295205,1.08669,0.212299,0.01449,-0.107782,0.306802,0.498773,0.644884,-1.505251,2.335856,-1.406531,1.111911,-0.775443,-0.743432,-0.626458,-0.448393,-0.163049,-0.088231,-0.273377,-0.143251,-0.553199,0.169251,0.401685,-0.076961,-1.997849,0.830641,-1.000947,3.336657,-0.762406,1.838187,-0.825749,0.179408,0.589089,-0.106651,1.02132,-0.12406,0.073225,0.413526,0.549431,0.218881,0.567249,0.826139,0.359542,0.623856,-0.652121,0.285165,-1.856654,-0.60264,0.001859,2.255394,0.765944,1.916627,1.214176,-0.285401,1.345717,-0.403555,0.122102,0.834335,0.686273,0.362245,0.533345,1.273549,0.304389,0.949205,-0.703055,1.048663,-1.699203,-0.85652,0.740401,1.961618,0.746237,1.206294,Reggae
-0.829552,-0.689409,-1.176265,-1.011135,-0.955127,-0.675887,-0.699367,-0.121934,-0.295794,0.703385,-0.84278,0.110246,-0.900908,-0.566757,-0.644748,-0.311933,-0.679933,-0.457964,-1.245446,-1.130939,2.189221,-1.102374,2.081417,1.375993,-0.190666,0.717272,-0.838134,0.303907,-1.092898,1.661667,-0.446484,0.95641,-1.052925,0.621649,-1.293505,0.340418,-0.665488,0.740185,-0.145629,-0.223303,4.462856,0.569347,2.010541,1.623707,-0.022338,-0.280805,-0.425706,-0.053345,-1.234428,0.094604,1.012754,0.302619,-0.579249,-0.470646,0.372793,0.070563,-0.301562,0.429302,-0.373851,-0.09954,-0.795638,-0.623267,-1.176353,-0.320822,-0.0066,0.900878,0.088657,0.09457,-0.176195,-0.283467,-0.167194,0.122512,0.259932,0.251725,0.797064,0.428687,0.356737,2.23648,0.534422,0.573379,-1.402037,-0.764243,-1.712829,0.114693,-0.101246,1.328342,0.184086,0.374189,-0.056549,0.002964,-0.20173,0.787459,0.551724,-0.066031,0.684023,0.744087,0.264249,1.12432,0.529797,0.292238,Reggae
0.181347,-0.036766,-0.387246,-0.814919,-1.179244,-1.382965,-0.898291,-1.173978,-0.461554,0.40431,-0.493345,-0.127977,-0.802664,-0.516249,-0.846882,-0.845018,-0.518952,-0.248769,-0.762182,-0.362458,-1.476432,-0.921282,-1.064594,-1.226016,0.39951,-1.095731,0.170557,-0.535415,0.034404,1.236435,0.039682,0.220164,0.573851,-0.151621,1.011857,-0.5738,-0.76651,0.005697,-0.607294,0.419735,-0.782476,-0.930751,-0.663895,-0.574956,-0.307922,-0.373464,-0.435791,-0.354213,0.418601,-0.414174,-0.686202,-0.502186,0.236076,-0.456548,0.440026,0.285184,0.281703,-0.509934,-0.749496,-0.472275,0.450787,-0.249849,0.972495,-0.256164,-0.319032,-0.716052,-0.12432,-0.065351,0.052662,0.031943,0.191879,0.167181,0.121606,0.325502,-0.721254,-0.125131,0.312381,0.969981,0.279,-0.075629,1.036788,-0.501406,1.189756,-0.639803,-0.144167,-1.051263,-0.006929,-0.106719,0.121365,0.171301,0.263988,0.238314,-0.081046,0.801904,-0.888851,0.16929,-0.758932,0.105326,0.368631,-0.306994,Reggae
0.006479,0.157434,-0.26787,-0.336889,-0.590183,-0.20955,-0.993557,-0.958788,-0.845946,-0.74086,-0.582276,-0.683757,-0.751727,-0.854379,-0.73166,-0.765473,-0.43133,-0.279269,-0.75466,-0.112357,-1.08005,1.035927,-0.547513,1.435721,0.479129,2.094415,0.706928,-0.129075,0.502127,0.282922,0.272899,-0.032219,0.324125,-0.280269,0.488695,-0.300918,-0.848024,0.57831,-0.089979,0.999122,0.030319,3.071113,0.749647,2.555025,0.576355,1.175989,-0.10318,0.06705,0.365006,-0.034644,0.84505,0.418563,-0.612948,-0.347973,0.662352,0.690139,0.171496,0.112228,0.054301,0.852572,0.068917,-0.003655,0.755726,0.962464,-0.020287,0.731358,-0.368502,-0.030453,-0.196277,-0.106306,0.277074,0.525931,0.303057,1.394301,-0.223242,0.675077,1.038413,2.367122,0.058743,0.962177,0.442495,0.339846,0.8406,1.233511,-0.02755,0.970619,-0.370463,0.288426,-0.184847,0.190781,0.199466,0.877919,0.268072,1.390585,-0.361732,0.818385,0.045117,1.618634,0.083794,1.23068,Reggae
-0.351815,-0.498976,0.300857,0.143929,-0.599013,-0.874404,0.319037,0.074043,-0.040612,0.97541,-0.287047,0.053588,-0.645781,-0.426981,-0.794991,-0.612031,-0.535516,-0.223207,-0.335811,0.162184,-0.46084,-0.405039,-1.329598,-1.030584,-0.367488,-0.868935,-0.251386,-0.075627,0.04592,1.577403,0.17654,0.864627,-0.22178,0.807331,-0.217962,1.398267,-1.343701,2.639578,-1.278125,0.998656,-0.44277,-0.420198,-0.536084,-0.544371,-0.39345,-0.413421,-0.3054,-0.294353,0.036984,0.231713,0.632205,0.359688,-1.607744,1.165306,-0.148714,2.566163,-0.629915,1.617214,-0.677372,0.176031,0.056232,-0.071538,2.096679,0.501502,0.785721,-0.015455,1.766913,2.095453,0.585529,0.98089,0.397658,0.824141,-0.588927,1.499278,-1.296196,0.511663,-0.065926,2.139398,0.667916,1.642376,0.397817,0.002275,2.115683,0.234087,0.958998,-0.178913,1.478527,1.820074,0.465345,1.358588,0.250268,1.279863,-0.679074,2.210832,-1.327417,0.172079,0.516923,1.518693,0.671987,0.993895,Reggae
1.16333,1.121564,1.103746,0.937705,-0.192317,-0.197254,-0.146035,-0.318901,-0.493848,-0.256253,-0.671138,-0.336314,-0.647208,0.034888,-0.831005,-0.738485,-0.498788,-0.21823,-0.132884,0.615484,-1.748188,0.111463,-1.344348,-0.240547,-0.022664,1.022113,-0.35669,0.088642,-0.058089,1.27374,0.121684,0.263002,-0.137361,0.358054,0.192045,0.16766,-1.252491,2.58472,-1.302233,1.691205,-1.118043,-1.07287,-0.262059,-0.086567,0.054059,-0.024689,-0.657473,-0.173396,-0.687723,0.38604,0.402562,0.54908,-1.271995,0.75211,0.116615,2.759811,-0.736667,1.98147,-0.860329,-0.048683,1.326719,0.476798,1.117845,0.512394,0.329455,0.52303,0.413102,0.257199,-0.034636,0.255902,0.02303,0.469912,-0.506891,0.697163,-1.233889,0.08894,-0.039687,1.44233,0.40638,0.844136,1.838243,0.525867,1.285332,0.477098,0.33539,0.920093,0.500628,0.619321,-0.003323,0.531026,-0.098265,0.683325,-0.680627,1.756763,-1.418974,0.189087,0.453557,1.60153,0.482381,0.555593,Reggae
-0.217526,0.162696,0.410966,-0.380981,0.454209,0.275025,0.543682,0.435621,-0.188574,0.03191,-0.652471,-0.540624,-0.629196,-0.547578,-0.601965,-0.591016,-0.109023,0.296977,0.162224,0.563119,-0.214257,0.212496,-1.23303,-1.189957,-0.791673,-0.945293,-0.405325,-0.605617,0.155104,0.342316,0.407019,0.181111,0.491149,0.032853,0.851426,-0.364815,-1.086773,0.606087,-0.890319,0.389123,-0.930728,-0.950585,-0.626186,-0.678345,-0.445276,-0.488133,-0.31,-0.301092,-0.546096,-0.25386,0.04451,0.151566,-0.279145,0.388109,0.573725,0.998578,0.04135,0.428895,-0.801987,-0.334876,-0.359581,-0.318581,0.78125,-0.194308,0.457577,-0.223534,0.682853,1.468547,0.015602,0.401414,-0.38957,0.029788,-0.473168,0.076956,-1.18874,-0.509491,0.535685,1.944894,0.2741,1.050228,-0.170076,-0.244338,1.074724,-0.442681,0.713405,-0.399479,0.71906,0.818745,0.027384,0.591991,-0.429987,0.424082,-0.676386,0.832729,-1.401368,-0.165366,-0.382995,0.873696,0.329549,0.753612,Reggae
-0.277533,0.007521,1.136054,0.434395,-0.657368,-1.117777,0.692622,0.073182,0.632193,0.47803,0.824342,1.097048,0.357576,0.427168,0.424748,0.457016,0.102383,-0.012893,1.132352,0.526954,-0.280248,-0.638278,-0.969357,-0.889427,0.417813,-0.938729,0.01511,-0.690366,0.40624,-0.254315,0.243117,-0.497846,0.393044,-0.469402,0.39103,-0.405683,-0.572512,-0.372475,-0.265412,0.409795,-0.931813,-0.959928,-0.77811,-0.712258,-0.314098,-0.348827,-0.40943,-0.452369,-0.249929,-0.392836,0.282919,-0.760318,0.515642,0.098148,0.70079,-0.279389,0.16383,0.100167,-0.727892,-0.633882,-0.349077,-0.502154,0.329085,-0.486376,-0.316793,-0.638763,-0.137953,-0.652398,-0.363169,-0.75046,0.077571,-0.362034,0.052469,-0.654667,-0.187663,-0.792145,0.277792,0.365971,0.079019,-0.676435,-0.286143,-0.70309,0.572279,-0.726207,-0.230028,-0.78934,0.030137,-0.874792,-0.231559,-0.95545,0.173096,-0.598578,-0.059573,-0.195548,-0.298935,-0.275083,-0.779567,-0.111213,0.20658,-0.783736,Reggae
2.493532,1.498247,1.03195,0.534201,0.03501,0.249693,-0.457615,-0.928341,-0.194818,-0.108886,0.089603,0.087293,0.031885,0.494957,-0.508114,-0.351625,-0.494569,-0.384244,0.172434,0.735145,-2.047607,-0.15352,-0.841879,-0.457941,0.242369,0.91863,0.248151,-0.584614,0.001524,1.077038,-0.029966,0.556073,-0.824733,0.735284,-0.018031,0.599646,-0.911213,1.494961,-0.76788,1.226472,-0.948411,-0.96855,0.084211,-0.002676,0.762985,0.699222,-0.340077,-0.385447,0.040858,0.140031,0.556388,-0.308047,-0.694923,0.7409,-0.270339,1.606362,-0.613955,1.601516,-0.627535,-0.182016,1.031973,0.043681,1.093875,0.757696,0.233508,0.261821,0.420403,0.19176,0.223866,0.209158,0.781577,1.194228,0.176526,1.710708,-0.75089,0.716695,-0.13007,1.242255,0.445682,0.153662,1.529855,-0.037824,1.168342,0.779363,0.277981,0.579242,0.418663,0.364584,0.226493,0.243011,0.581479,1.236284,0.166189,1.723726,-0.750324,0.822242,0.238149,1.322541,0.528802,-0.133263,Reggae
-0.221459,-0.473723,0.774856,0.568323,0.157678,0.240385,-0.503722,-0.767342,-0.488942,-0.542554,-0.693465,-0.734567,-0.504575,0.02043,-0.548689,-0.38295,-0.359371,-0.153313,-0.198676,0.314998,-0.950072,-0.548172,-0.953158,-0.308622,-0.344646,0.252693,0.050125,-1.183417,0.311299,-0.083178,0.855156,-0.349547,0.667198,0.049246,0.521566,0.049969,-1.257036,1.859375,-0.957661,1.861484,-1.084928,-0.930456,-0.418334,-0.285889,-0.267239,-0.220243,-0.451537,-0.380841,-0.919104,-0.524514,-0.089449,0.052116,-0.242909,1.054923,-0.396679,2.210799,-0.685663,1.685485,-0.738927,-0.179458,0.046419,-0.169155,0.481861,0.041602,0.18668,0.297583,0.257991,-0.153609,0.385687,0.520896,0.27301,0.557129,-0.288496,0.7017,-0.841607,0.483448,0.349923,1.830377,0.315637,1.065197,0.399498,-0.121655,0.741516,0.005403,0.300172,0.552047,0.404602,-0.117273,0.327115,0.664822,0.042552,0.502224,-0.776448,1.817572,-0.894974,0.678744,0.298497,1.636979,0.381127,0.669867,Reggae
0.69833,-0.130598,0.674281,0.327878,1.119103,0.768291,-0.325041,-0.293892,0.163848,0.741782,-0.294773,-0.094826,-0.526263,-0.105703,-0.591268,-0.38569,-0.366265,-0.089418,0.121574,0.779314,-1.42099,-0.282827,-1.014507,-0.772309,-1.164685,-0.492931,0.067801,0.294345,0.014987,1.989244,-0.040016,1.225395,-0.63284,1.128649,-0.232639,0.837485,-1.369116,2.406736,-1.155565,1.631988,-0.912805,-0.935531,-0.584126,-0.605646,-0.553763,-0.392047,-0.808386,-0.192381,-0.584409,-0.139936,-0.592416,1.024848,-1.74012,2.167079,-0.459049,3.100994,-0.565813,1.563572,-0.703043,0.065526,0.701315,0.126192,0.790628,-0.093643,1.233593,0.886928,0.074722,0.30701,0.028665,0.133858,-0.082787,0.386811,-0.801468,0.974919,-0.932158,0.394489,0.120631,1.770709,0.357236,1.024483,1.170089,0.110222,1.04719,-0.267761,1.266245,0.817929,0.124637,0.658471,0.043636,0.541316,-0.142821,0.824568,-0.854708,2.372816,-0.924486,0.182793,0.415353,1.532437,0.426009,0.811248,Reggae
0.00324,-0.135613,1.234909,1.36411,-0.32847,-0.259262,-0.141014,-0.072992,0.141036,0.278561,-0.166921,-0.17877,-0.587841,-0.404398,-0.582848,-0.270863,-0.44153,-0.164347,0.281932,0.554729,-0.690015,0.045438,-1.321743,-0.983655,-0.268503,-0.775481,-0.048863,-0.686362,-0.482889,1.248,-0.17624,0.232293,-0.157669,0.900258,0.414161,-0.147274,-1.018894,1.260378,-1.351019,1.052133,-1.060334,-1.049522,-0.554032,-0.48299,-0.457629,-0.309232,-0.253031,-0.277721,-0.072357,0.15439,0.406068,0.386773,-1.42485,1.307141,-0.083869,2.749715,-0.664555,1.44477,-1.001287,-0.401163,-0.07399,-0.245824,1.397641,0.379935,0.163741,-0.368282,0.588763,0.577124,0.170881,0.117508,0.21148,0.257741,-0.703039,0.601427,-1.259176,0.17626,-0.318242,1.036459,0.600681,0.672066,0.209648,-0.192567,1.660315,0.175764,0.347077,-0.500118,0.643987,0.501902,0.260898,0.412753,0.190628,0.36651,-0.876986,1.3182,-1.463935,-0.136095,0.117697,0.881359,0.668075,0.141662,Reggae
-0.091015,-0.361317,1.055066,0.612476,0.747839,0.746192,0.460281,-0.195022,0.565707,1.109802,0.320987,0.306557,0.145298,-0.216921,-0.104228,-0.469357,-0.254909,-0.359115,0.409129,0.654597,-0.63101,-0.759869,-0.622965,0.098156,-0.096565,0.246128,-0.006206,-1.274868,0.325458,-0.503541,0.2936,-0.819217,0.453574,-0.750426,0.498705,-0.553502,-0.427375,-0.340605,-0.001685,-0.073603,-0.818364,-0.931688,-0.309558,-0.438583,-0.043015,-0.40296,-0.505498,-0.327561,0.920105,-0.407323,0.365164,-0.258877,-0.119267,-0.727165,0.381517,-0.372582,0.245614,-0.269767,-0.448117,-0.578754,0.091341,-0.423243,0.415307,0.061299,0.295751,0.051301,0.385091,-0.167741,0.588447,0.03995,0.909051,0.188733,0.941668,0.028544,0.248463,-0.247912,0.102259,0.597123,0.284264,-0.411323,0.444178,-0.608529,0.591388,0.02674,0.38742,0.224483,0.50876,-0.291068,0.624956,-0.11506,0.899652,-0.401288,0.825029,-0.479817,0.146375,0.090347,-0.606394,-0.408607,0.365253,-0.592391,Reggae
1.476299,0.123345,1.463609,0.806988,-0.567835,-0.58322,0.475139,1.12623,0.249501,0.289384,0.296696,0.083254,0.461673,0.464548,0.117495,0.086875,-0.047081,-0.047385,1.102954,0.736135,-1.439751,-0.882806,-0.978681,-1.08701,0.502259,-1.057939,0.483791,-0.460636,0.546635,0.244399,0.420308,-0.586102,0.303866,-0.593909,0.750378,-1.056667,-0.639667,-0.194927,-0.497427,0.420668,-1.110005,-1.104439,-0.79769,-0.726142,-0.327391,-0.356293,-0.302746,-0.257308,-0.656513,-0.413359,-0.041387,-0.406815,0.180128,-0.28669,0.476778,-0.154086,0.229239,-0.251425,-0.831818,-0.56099,0.626574,-0.09196,0.763858,-0.402345,-0.332859,-0.596075,-0.235356,-0.547283,-0.173582,-0.363614,0.387603,0.097822,0.542963,0.01948,-0.162995,-0.70563,0.14805,0.705126,0.178431,-0.499163,1.011509,-0.257354,1.042937,-0.782499,-0.248837,-0.785918,-0.153657,-0.639196,-0.148183,-0.178829,0.355001,0.010153,0.42511,-0.25649,-0.412713,-0.336967,-0.739076,-0.219733,0.292962,-0.63778,Reggae
0.034978,0.635821,0.388149,0.902597,0.082597,0.642332,-0.683918,-0.516569,-0.819564,-0.598214,-0.555192,0.075486,-0.292535,-0.036,-0.420457,-0.356753,-0.280772,-0.13339,-0.198404,0.171198,-0.633781,1.191281,-0.577835,0.886078,-0.500465,0.682489,0.502975,0.187448,1.117671,0.656501,0.548151,0.070747,0.301855,-0.582778,-0.230813,0.538935,-1.148255,0.735744,-0.029604,1.747483,-1.031398,-0.920608,-0.186913,0.366008,-0.26536,0.142762,-0.269485,0.155524,-0.648765,0.152707,1.402652,0.604921,0.422925,-0.223876,0.242379,-0.074946,0.355347,-0.189745,0.052159,0.560799,-0.17667,0.009681,0.220413,0.374521,-0.048061,0.001483,-0.358132,-0.235833,-1.049964,-0.519182,-0.755468,-0.642173,0.420271,0.202188,0.26945,0.367334,1.445815,2.554388,-0.314201,0.191277,0.029471,0.373338,0.341271,1.058097,0.045858,0.458596,-0.339509,-0.11203,-1.168411,-0.181147,-0.749989,-0.379283,0.362613,0.153077,0.330569,0.507255,-0.091791,1.746978,-0.217634,0.435519,Reggae
-0.35658,-0.48022,0.525318,0.636371,0.426246,1.048921,0.473975,0.330925,0.022781,-0.001949,-0.393134,-0.174225,-0.193571,0.486783,-0.494592,-0.18872,-0.502352,-0.319102,-0.171773,0.207729,0.012938,-0.844434,-0.483813,0.559654,-0.144635,0.980766,-0.297396,-0.402938,-0.333232,0.58102,0.167325,0.090188,-0.502164,0.862379,-0.098315,0.529196,-0.883367,0.82073,-0.822219,0.930852,-0.816676,-0.870223,-0.101071,-0.107831,-0.266568,-0.099768,0.048619,-0.235965,-0.169214,-0.196763,1.361018,-0.18846,-0.388327,0.355836,-0.06977,1.191029,-0.480972,1.38786,-0.771272,-0.38519,-0.331405,-0.342854,0.487353,0.472578,0.810611,2.042475,0.684223,0.54473,0.469918,0.174434,0.244319,0.474072,-0.268692,0.838654,-0.654522,0.579593,-0.19589,1.024909,0.549014,0.656054,-0.234543,-0.449405,0.588176,0.617757,0.638687,1.925335,0.703146,0.719179,0.50597,0.283004,0.132572,0.745421,-0.214852,0.967769,-0.715158,0.614216,0.08909,0.770996,0.590135,0.133041,Reggae
-0.385232,-0.170024,1.26785,0.463374,0.248035,0.280029,-0.308131,-0.389587,0.112282,0.76726,0.15153,0.404445,-0.013532,0.769268,-0.560103,-0.38005,-0.561285,-0.438498,-0.045696,0.220508,0.404544,0.830496,-1.169565,-0.654411,-0.47676,0.043493,-0.019853,0.127461,-0.281102,1.247652,-0.175605,0.675297,-0.493286,0.89068,-0.477548,1.062125,-1.172368,3.384601,-0.965576,1.488494,-0.640574,-0.531133,-0.367118,-0.417184,-0.107731,0.255491,0.059057,-0.232453,1.129317,-0.384855,0.092864,0.06025,-1.249037,1.274737,-0.802319,2.777037,-0.929495,2.104356,-0.675478,-0.25687,-0.254088,-0.350282,1.313361,0.790895,0.508309,0.41497,0.653063,1.329773,0.527028,0.532313,1.061969,1.752399,-0.400761,1.169367,-0.594759,0.718468,-0.197586,1.308989,0.613169,0.618732,-0.195235,-0.279346,1.365535,0.62034,0.511618,0.408218,0.511483,1.26866,0.481312,0.609776,0.689784,1.851333,-0.460455,1.59651,-0.499136,0.591702,0.860388,1.954788,0.667803,0.110021,Reggae
0.182847,-0.326718,1.381573,0.54678,0.083443,0.021692,-0.285371,-0.650508,-0.117807,0.181798,-0.359731,-0.057133,-0.270034,0.172165,-0.313067,0.082294,-0.475869,-0.308923,0.177203,0.633879,-1.034915,-0.681985,-1.283175,-1.002241,0.008483,0.135944,0.152387,-0.135368,-0.126798,1.249479,0.002454,0.783768,-0.792702,0.847021,-0.937876,0.839123,-1.073718,2.392804,-0.85326,1.759195,-0.763508,-0.823208,-0.484778,-0.540515,-0.371698,-0.407321,-0.110787,-0.376512,0.155795,0.317752,-0.216396,0.664832,-1.051093,1.468073,-0.425752,1.8058,-0.53574,1.772683,-0.764551,-0.472571,0.099502,0.037086,1.251665,0.349699,0.205645,0.719108,0.238806,1.054812,-0.023009,-0.182333,-0.169811,-0.134651,-0.255369,0.777027,-0.232796,0.833212,-0.195357,0.534303,0.293699,0.077465,0.381569,0.098798,1.390276,0.020261,0.182809,0.960883,0.176205,1.035845,0.021118,-0.093594,-0.18082,-0.019834,-0.246965,1.466917,-0.253294,0.967098,0.112855,1.078918,0.41275,-0.297981,Reggae
-0.22668,0.276667,0.570421,-0.203929,0.071426,0.279247,-0.127007,-0.470415,-0.090054,0.870415,-0.378686,-0.053588,-0.602588,-0.504811,-0.496433,-0.10301,-0.33627,-0.21832,-0.143095,0.871458,-0.094612,0.773844,-1.41077,-0.954496,-0.968065,-0.651985,-0.089622,-0.47551,0.434892,1.240348,0.533828,0.880627,0.360473,0.202917,0.446017,-0.238204,-1.015739,1.129502,-0.740805,1.454756,-0.974935,-1.021679,0.012963,-0.294333,-0.235553,-0.201485,0.035526,-0.293149,0.67581,0.800989,0.149983,0.801434,-0.597898,0.573025,0.697505,0.502699,-0.010122,0.845683,-0.443352,0.54221,-0.237866,-0.098388,0.988592,0.075968,0.333437,-0.235312,0.113108,-0.014502,-0.334949,0.12067,-0.433442,-0.020573,-0.704193,0.252523,-0.56934,0.072685,0.808622,2.318589,0.1103,1.509759,-0.064182,0.114826,1.22732,-0.233774,0.558372,-0.354086,0.203912,0.099258,-0.319933,0.486058,-0.491014,0.578852,-0.875576,1.469966,-0.766252,0.133239,-0.044207,1.403844,0.144002,1.448392,Reggae
-0.394801,-0.476701,-0.347448,-0.532579,-0.178416,-0.267517,-0.874344,-0.499077,-1.302458,-0.942602,-1.213219,-1.141459,-1.075939,-1.017096,-0.822253,-0.461568,-0.732044,-0.611888,-0.745394,-0.122189,-1.04116,-0.633617,-1.089627,-0.948969,-1.306195,-0.582829,0.210251,1.307742,1.077364,1.003296,0.73803,-0.448642,0.894017,-0.824975,-0.072478,0.201337,-1.213935,3.264262,-1.301043,2.344696,-0.933582,-0.902554,-0.502907,-0.516679,-0.763487,-0.435447,-0.832624,-0.113454,0.076372,0.502103,-1.096843,1.665506,-0.61283,1.229303,-1.229523,1.683161,-1.152504,1.961003,-0.852988,-0.014167,0.131683,-0.248786,1.866244,0.77401,1.462906,0.207016,-0.086978,-0.197114,-0.329928,-0.112017,0.088539,-0.297141,-0.021976,1.212949,-0.460531,1.723575,-0.301384,1.080162,0.328917,0.280654,0.447867,-0.364164,1.855892,0.428303,1.551938,-0.011574,-0.031278,0.174961,-0.388773,0.246429,-0.040105,-0.208737,-0.732994,2.47951,-0.468582,1.340135,0.781709,1.851768,0.469345,0.009226,Reggae
